train,val,recon,beta,lr
333.63592312720516,334.1401599949737,331.0305822865217,1.0,0.0008064535268264884
333.43181782384073,333.6307562274411,330.51774782375963,1.0,0.0007938926261462368
332.62289448399696,333.3572437661276,330.36521402994794,1.0,0.0007810416889260655
332.6388886482485,333.27570044489494,330.20228638190025,1.0,0.0007679133974894984
332.1794553695186,332.97624012677505,330.02820843944914,1.0,0.0007545207078751858
332.11502114572835,332.85670558075293,329.93309141273073,1.0,0.0007408768370508578
331.84632607736893,332.657642492045,329.634539720715,1.0,0.0007269952498697736
331.90546875,332.4639749668048,329.53115719811655,1.0,0.0007128896457825365
331.7279233870968,332.41695525102705,329.46766544175847,1.0,0.0006985739453173904
331.68174497542844,332.2826858659646,329.28590523856025,1.0,0.0006840622763423392
331.4919587166079,332.2256124726424,329.1851176191367,1.0,0.0006693689601226459
331.4564130229335,332.0926470137174,329.10389675151976,1.0,0.0006545084971874739
331.43660179876514,332.12933433710504,329.15664094037925,1.0,0.0006394955530196148
331.16485536636844,332.093720131732,328.9897612195851,1.0,0.0006243449435824275
331.1270218387727,331.83692282509537,328.8543836166552,1.0,0.0006090716206982715
331.0279113769531,331.96925742662427,328.84971473021346,1.0,0.0005936906572928626
331.1824476672757,331.835168339537,328.6588903734387,1.0,0.0005782172325201157
330.99391302293344,331.80599905707794,328.7687172129282,1.0,0.0005626666167821524
330.8449145901588,331.8046255619934,328.7601048308182,1.0,0.0005470541566592573
330.6973575715096,331.66793421906664,328.5345786174863,1.0,0.000531395259764657
330.6933615407636,331.5632817508964,328.44752805762016,1.0,0.0005157053795390644
330.9486119424143,331.7473573941711,328.6012880396819,1.0,0.0005000000000000002
330.664849656628,331.5184135274684,328.35902288218523,1.0,0.00048429462046093607
330.7083805207283,331.6314395552831,328.40922134847744,1.0,0.0004686047402353435
330.5442961662046,331.4754235110143,328.34294518313266,1.0,0.000452945843340743
330.62923623361894,331.45716087704614,328.2444596589155,1.0,0.00043733338321784806
330.4968088457661,331.51495641459087,328.3661631049839,1.0,0.0004217827674798847
330.4494670252646,331.2650113400476,328.0424524680218,1.0,0.00040630934270713783
330.4181807979461,331.4341281384562,328.26367953067614,1.0,0.000390928379301729
330.2494134718372,331.3283060276762,328.0917079689776,1.0,0.0003756550564175727
330.3234678206905,331.3320243425765,328.1411346157271,1.0,0.00036050444698038553
330.25205215946323,331.2535728817894,327.97602052389067,1.0,0.00034549150281252655
330.39483504756805,331.25360606463124,327.9982444879132,1.0,0.0003306310398773544
330.142029202369,331.3943288074559,328.2334815368343,1.0,0.00031593772365766127
330.4957736107611,331.2122253850842,327.9472298449175,1.0,0.0003014260546826097
330.170854531565,331.2403661602295,328.0361543077587,1.0,0.0002871103542174637
330.23812275548136,331.1257915647559,327.8378532742053,1.0,0.0002730047501302267
330.25912298387095,331.2100683395865,327.9679625970131,1.0,0.00025912316294914234
329.96375633978073,331.14614280692956,327.8463139527233,1.0,0.0002454792921248144
330.0452628843246,331.24527590364187,327.94226985726556,1.0,0.00023208660251050164
330.1825472924017,331.1296621521676,327.88859722288186,1.0,0.00021895831107393473
330.1146486343876,330.98936563509216,327.69085643269733,1.0,0.00020610737385376356
329.91146417433214,331.1456957043123,327.8680711245706,1.0,0.00019354647317351177
329.9601357736895,331.0449646985519,327.82101262951574,1.0,0.0001812880051256552
329.96214540543093,331.0743807807157,327.80552642111115,1.0,0.00016934406733817422
330.05860792590727,331.14690454670483,327.871684838694,1.0,0.0001577264470356557
330.01646590694304,330.9228936625348,327.6336818644824,1.0,0.00014644660940672634
329.8914249543221,331.0515972350023,327.7616215822786,1.0,0.0001355156862892944
329.85470010080644,330.8803303541746,327.5782949708515,1.0,0.00012494446518477025
329.8397516066028,330.8896746943666,327.60877809225,1.0,0.00011474337861210548
329.9146108319682,330.9641949283557,327.6355323304521,1.0,0.00010492249381215483
330.06739167244206,330.9113339935272,327.5560931513979,1.0,9.549150281252637e-05
329.8074250252016,331.0270593521443,327.7104473202907,1.0,8.645971286271918e-05
329.6109674269153,330.92965863352487,327.63631448330244,1.0,7.78360372489926e-05
329.8627894247732,330.91740640410296,327.6163378374434,1.0,6.962898649802815e-05
329.70538389144406,330.8922296433222,327.57204201494426,1.0,6.184665997806824e-05
329.69672497164817,331.0555242629278,327.7602409324144,1.0,5.449673790581613e-05
329.7033970986643,330.81142738906567,327.49828527695985,1.0,4.758647376699034e-05
329.6993443642893,330.9264823071017,327.6285829862925,1.0,4.112268715800956e-05
329.9008099955897,330.8224496642386,327.51833760764947,1.0,3.511175705587434e-05
329.7095006142893,330.8597825750875,327.54858567876533,1.0,2.9559615522887284e-05
329.81190185546876,330.8525681083084,327.57100587050604,1.0,2.447174185242324e-05
330.0897364462576,330.94781261625747,327.65515623392184,1.0,1.9853157161528526e-05
329.7530511671497,330.88582200318,327.5860167282089,1.0,1.570841943568452e-05
329.6177797379032,330.9435278678979,327.64600358246065,1.0,1.204161903062634e-05
329.84747373519406,331.00429463642587,327.704203380519,1.0,8.85637463565564e-06
330.0534067461568,330.73581932554856,327.4379985094312,1.0,6.155829702431171e-06
329.9312295236895,330.93834016407635,327.63637905565315,1.0,3.942649342761118e-06
329.66284868794105,330.7764925847541,327.4779719297647,1.0,2.2190176984600023e-06
329.63369810042843,330.90337939972574,327.60541968070265,1.0,9.866357858642206e-07
329.8304378386467,331.11665504092264,327.81859330599553,1.0,2.467198171342e-07
