train,val,recon,beta,lr
420.4251516034526,567.3672576502343,342.5687786500384,0.0,0.001
348.0249001779864,392.7095042250922,337.9751913671677,0.1,0.0009997532801828658
345.17484564012096,379.2254522970986,335.4033038262055,0.2,0.0009990133642141358
345.2910370857485,375.1524999554759,335.07619688890145,0.3,0.00099778098230154
346.85552978515625,370.76740061596655,332.9914255128685,0.4,0.000996057350657239
347.7522419591104,366.2959219796317,333.4279109688153,0.5,0.0009938441702975688
349.8731427592616,363.6675652933942,332.0002014964064,0.6,0.0009911436253643444
350.9781173213836,365.61473022584613,337.75512448574636,0.7,0.0009879583809693736
352.5609658518145,361.95602523355376,336.872008863022,0.8,0.0009842915805643154
354.5210659888483,364.8433596718275,341.3033681202804,0.9,0.0009801468428384714
355.24290850239413,356.6882072595598,334.7136412028242,1.0,0.0009755282581475767
355.60332976310485,359.7153187544029,339.84251902540643,1.0,0.0009704403844771127
352.9995892924647,357.95265202391835,338.7076658548434,1.0,0.0009648882429441257
352.88356401997225,355.1234449701589,335.5457557438596,1.0,0.0009588773128419905
351.69341036888864,354.51283837099083,335.6407095216328,1.0,0.0009524135262330098
351.32927935200354,356.9129529649605,340.04642544855585,1.0,0.0009455032620941839
349.9274583385837,352.2388532180554,334.2905850395968,1.0,0.0009381533400219318
350.0421595419607,360.2021996649807,344.4482384524205,1.0,0.0009303710135019719
348.663080030872,350.5704246513266,334.0426327598131,1.0,0.0009221639627510076
348.63869215442287,350.34982258372514,334.07183826141204,1.0,0.000913540287137281
348.5442687988281,349.9470861556682,333.6159362978486,1.0,0.0009045084971874739
346.24550229964717,349.2674476631265,333.36448243053246,1.0,0.0008950775061878453
345.85287022744455,349.3608482476788,334.3414747614991,1.0,0.0008852566213878948
345.0551618022303,349.6882795061384,334.5923408485111,1.0,0.0008750555348152299
344.4961250551285,347.22542898377145,333.41728211376807,1.0,0.0008644843137107058
344.01753579416584,346.46942672343,332.8530403546891,1.0,0.0008535533905932738
342.99104968655496,345.7463439075659,332.5701009485618,1.0,0.0008422735529643445
342.2315246582031,344.57224682592454,331.38216776591787,1.0,0.000830655932661826
340.93993392452114,344.28467729408084,331.5682707534373,1.0,0.000818711994874345
340.4895791330645,342.9784005981569,330.8267036043764,1.0,0.0008064535268264884
340.05274323494206,342.1296858798165,330.393510750845,1.0,0.0007938926261462368
338.8175501669607,341.342020732412,330.2207943005161,1.0,0.0007810416889260655
338.44127236643146,340.96749824748093,329.85709636035057,1.0,0.0007679133974894984
337.7801832629788,340.5455893596738,329.4254957019377,1.0,0.0007545207078751858
337.1934208039315,340.190302496913,329.18803281774393,1.0,0.0007408768370508578
336.43841867754537,339.354497938533,328.5369825863669,1.0,0.0007269952498697736
336.24744794291837,338.8671112833535,328.1043729184971,1.0,0.0007128896457825365
335.87459126134075,338.4136987873607,327.72511931229025,1.0,0.0006985739453173904
335.3325843072707,338.18441661769015,327.40240028327236,1.0,0.0006840622763423392
335.0294083133821,337.59443423069234,326.9158634205116,1.0,0.0006693689601226459
334.7267814390121,337.40896130284517,326.733179471558,1.0,0.0006545084971874739
334.13815130418345,337.0637497674851,326.4059292716941,1.0,0.0006394955530196148
333.6361985729587,337.06694967932737,326.329964347306,1.0,0.0006243449435824275
333.4024538101689,336.45761122003034,325.8124469297152,1.0,0.0006090716206982715
333.0031543362525,336.0790174119016,325.42880311480894,1.0,0.0005936906572928626
332.9111562421245,336.0045865353601,325.2209030445103,1.0,0.0005782172325201157
332.49573915543095,335.5370344631578,324.89815663933877,1.0,0.0005626666167821524
332.1756572108115,335.41152812490105,324.724324729788,1.0,0.0005470541566592573
331.77156214560233,335.25399706684954,324.4374879413825,1.0,0.000531395259764657
331.50008387411793,335.234289303425,324.4760399784602,1.0,0.0005157053795390644
331.5897453061996,334.7355809421404,323.8827414530993,1.0,0.0005000000000000002
331.02069032730594,335.0370433617991,324.14865919304475,1.0,0.00048429462046093607
330.84511974703884,334.4083416939748,323.6426938939119,1.0,0.0004686047402353435
330.559997952369,334.23291920948895,323.2420163171028,1.0,0.000452945843340743
330.48201707409277,333.82529417461177,323.10884016630257,1.0,0.00043733338321784806
330.2053726688508,333.9224708317503,322.8801885386489,1.0,0.0004217827674798847
329.86117159935736,333.8393445294196,323.04192334206994,1.0,0.00040630934270713783
329.75296414283014,333.5542305464199,322.72848022213583,1.0,0.000390928379301729
329.50365029611896,333.5799697211207,322.56748609610486,1.0,0.0003756550564175727
329.2488064673639,333.0764513937536,321.99238063576496,1.0,0.00036050444698038553
329.03675537109376,333.1353242296337,322.0472755439859,1.0,0.00034549150281252655
329.122796827747,332.8195894281915,321.68975502331085,1.0,0.0003306310398773544
328.731249015562,332.73073002004577,321.50836759217486,1.0,0.00031593772365766127
328.90224117156,332.70518780276404,321.59457067240334,1.0,0.0003014260546826097
328.4162306262601,332.63777942599495,321.47686005720857,1.0,0.0002871103542174637
328.3968505859375,332.44346390775394,321.32346050413184,1.0,0.0002730047501302267
328.3483101137223,332.4355083492631,321.1255996657722,1.0,0.00025912316294914234
327.81627374464466,332.23069202612476,320.94626984291887,1.0,0.0002454792921248144
327.8030539235761,332.2081734175136,320.8682333902747,1.0,0.00023208660251050164
327.8212898500504,332.0260034872285,320.46736298689603,1.0,0.00021895831107393473
327.6245363297001,331.7188265567613,320.4126886153294,1.0,0.00020610737385376356
327.29594273721017,331.7021532114758,320.22387664392966,1.0,0.00019354647317351177
327.214891593687,331.5912861090663,320.24524506450064,1.0,0.0001812880051256552
327.18219722624747,331.6816414969308,320.2246731743624,1.0,0.00016934406733817422
327.24586457283266,331.4702956859585,320.02033967826867,1.0,0.0001577264470356557
327.00064185357866,331.2493797480033,319.86015689312626,1.0,0.00014644660940672634
326.79002213016634,331.3341529606565,319.7950512052186,1.0,0.0001355156862892944
326.67316146358365,331.1804592020485,319.7593981525456,1.0,0.00012494446518477025
326.49862434633314,331.20137147294713,319.72001968584766,1.0,0.00011474337861210548
326.488967797064,331.057707775545,319.453880283777,1.0,0.00010492249381215483
326.5217706495716,331.16363856229617,319.64362963644567,1.0,9.549150281252637e-05
326.2512961110761,331.1426729181013,319.6393712933665,1.0,8.645971286271918e-05
326.06930502614665,331.1114181317578,319.39915048585715,1.0,7.78360372489926e-05
326.2036979429183,330.8951350342539,319.19757674969924,1.0,6.962898649802815e-05
325.8110365344632,330.8613451369265,319.24829823224377,1.0,6.184665997806824e-05
325.91270200667844,330.9398617389837,319.2635069687678,1.0,5.449673790581613e-05
325.9087246802545,330.90584270318834,319.2718889756285,1.0,4.758647376699034e-05
325.9684371456023,330.688162450974,319.0811232237347,1.0,4.112268715800956e-05
325.91660628780244,330.8733968469993,319.1513932402977,1.0,3.511175705587434e-05
325.857137766192,330.7008800564566,319.1347352249161,1.0,2.9559615522887284e-05
325.740093797253,330.60767385681834,319.00629334300004,1.0,2.447174185242324e-05
325.9377254363029,330.60635926962624,318.9071038181417,1.0,1.9853157161528526e-05
325.68199797599544,330.88162496734896,319.038884366392,1.0,1.570841943568452e-05
325.4449516050277,330.627573024514,319.1029031523576,1.0,1.204161903062634e-05
325.71178116336944,330.5695657190943,318.9493729889936,1.0,8.85637463565564e-06
325.878752874559,330.63051392962024,318.9227832303342,1.0,6.155829702431171e-06
325.79792854555194,330.55590384347096,318.9242654755968,1.0,3.942649342761118e-06
325.5856417748236,330.8716761070182,319.002017548937,1.0,2.2190176984600023e-06
325.48697962607105,330.5541783604337,319.0109514014216,1.0,9.866357858642206e-07
325.6445027012979,330.65737714062107,318.9934586081461,1.0,2.467198171342e-07
