,unit_auc,naive_auc,diff
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM,0.5011662902214916,0.5011588992821919,7.390939299689592e-06
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.4879261615600204,0.487945213759104,-1.905219908360234e-05
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,0.49979584583223285,0.49979584583223285,0.0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.5142749422849762,0.514265169820791,9.772464185209273e-06
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.5595357406115361,0.5481701183995626,0.011365622211973458
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,0.49366736108647463,0.49354861332839295,0.00011874775808168314
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.4778084583880263,0.4767752050739291,0.0010332533140972044
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.534426420407139,0.5319070955645167,0.0025193248426222947
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.5741921374859243,0.5640483196617381,0.010143817824186274
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,0.5262962229343803,0.5290017994473548,-0.002705576512974539
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,0.5404119315382219,0.5290017994473548,0.011410132090867053
REACTOME_ATTACHMENT_AND_ENTRY,0.5262509739615566,0.5262509739615566,0.0
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,0.4542068898007665,0.4634780840583024,-0.009271194257535864
REACTOME_ATTENUATION_PHASE,0.582813339692826,0.5765991200511913,0.006214219641634711
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,0.4418859476235338,0.5798416072435147,-0.13795565961998096
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.4847062577933348,0.48425902384415564,0.00044723394917917103
REACTOME_AUTOPHAGY,0.5033912093153428,0.5065077220533803,-0.003116512738037591
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.4409363761666187,0.44023949271220536,0.0006968834544133218
REACTOME_BASE_EXCISION_REPAIR,0.477278281675595,0.48009767865378483,-0.0028193969781898365
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.48139150363897004,0.48141531888782463,-2.381524885458619e-05
REACTOME_BASIGIN_INTERACTIONS,0.5074687905269838,0.5072838528013959,0.0001849377255879192
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.48710223607120007,0.4858961990205856,0.0012060370506144502
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.487675115988474,0.49078842598614836,-0.0031133099976743406
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.5003915555397882,0.5003915555397882,0.0
REACTOME_BETA_DEFENSINS,0.5721853332229621,0.5721891108141597,-3.7775911976289933e-06
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,0.4989860452496298,0.49898489554796094,1.149701668867742e-06
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA,0.49643625331278324,0.49635938754406644,7.686576871679396e-05
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA,0.4977543862761097,0.4977543862761097,0.0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA,0.4977543862761097,0.4977543862761097,0.0
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,0.49634559112404036,0.49635938754406644,-1.3796420026079836e-05
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,0.5020054903181981,0.5020033551579559,2.135160242167089e-06
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,0.4917872703717281,0.49177856548766397,8.704884064125729e-06
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.5510392810357039,0.5464966454990163,0.004542635536687545
REACTOME_BICARBONATE_TRANSPORTERS,0.4943175173802044,0.4943175173802044,0.0
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.5085349745817386,0.5083687605690432,0.00016621401269534264
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.4306188712688896,0.426904020933768,0.003714850335121589
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS,0.4963361471460463,0.4939574143932138,0.002378732752832513
REACTOME_BIOLOGICAL_OXIDATIONS,0.4842964712699408,0.4612667971413818,0.023029674128558997
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,0.5014119978924326,0.5014119978924326,0.0
REACTOME_BIOSYNTHESIS_OF_MARESINS,0.4999582822537307,0.4999582822537307,0.0
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS,,,
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.5054031051142672,0.5057217367196318,-0.00031863160536460544
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.48366659899851144,0.48070841660458286,0.002958182393928588
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,0.49837235092311183,0.49837235092311183,0.0
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,0.4944053874363229,0.4943329562311859,7.243120513700241e-05
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,0.49254599135161564,0.49248735656650466,5.863478511097808e-05
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.48622468521168305,0.4863079564611263,-8.327124944323971e-05
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.5543835168257197,0.5498825990353018,0.0045009177904179465
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.4932456669386532,0.49301950419608254,0.00022616274257064584
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,0.5174955030240439,0.5171307191088301,0.0003647839152137733
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,0.41108149808098365,0.4107452924643954,0.00033620561658825876
REACTOME_CA2_ACTIVATED_K_CHANNELS,0.5001995553610916,0.5001995553610916,0.0
REACTOME_CA2_PATHWAY,0.482583169418724,0.48119515101824145,0.001388018400482527
REACTOME_CALCINEURIN_ACTIVATES_NFAT,0.4987003443849227,0.4986716018432017,2.8742541721027415e-05
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,0.49101885904920334,0.4910260857454075,-7.226696204176708e-06
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.5401321434249546,0.5411463445399682,-0.001014201115013602
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,0.49998168689484634,0.49998168689484634,0.0
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,0.4811133579566582,0.4825821839601507,-0.0014688260034924627
REACTOME_CARDIAC_CONDUCTION,0.48687484150541277,0.4868359158917678,3.892561364499114e-05
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,0.5591785118787177,0.5509473049021965,0.008231206976521244
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.49860114155521124,0.5136492582124832,-0.01504811665727196
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.4852519554782956,0.48524472878209146,7.226696204121197e-06
REACTOME_CARNITINE_METABOLISM,0.49715843020391115,0.4971300161483812,2.8414055529946136e-05
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.6290319216310786,0.6607843823211359,-0.03175246069005733
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND,0.5193153986442718,0.5196534109349111,-0.00033801229063934457
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.6197951363020602,0.6515595867380928,-0.0317644504360326
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,0.5298200585493787,0.5303152514824583,-0.0004951929330795357
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,0.4991853542460782,0.49918289059964494,2.4636464332483676e-06
REACTOME_CA_DEPENDENT_EVENTS,0.4967286881444078,0.49668335705003636,4.53310943714369e-05
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE,0.5024245565764907,0.5024137165321844,1.0840044306292818e-05
REACTOME_CD209_DC_SIGN_SIGNALING,0.5034487765203327,0.4976628207503413,0.005785955769991413
REACTOME_CD22_MEDIATED_BCR_REGULATION,0.48759956416452166,0.4876076120762036,-8.047911681963171e-06
REACTOME_CD28_CO_STIMULATION,0.4776510313809428,0.48012157602418704,-0.0024705446432442546
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.47364957684408865,0.47776255244282034,-0.004112975598731694
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,0.4542554236355012,0.4549380179406019,-0.0006825943051007033
REACTOME_CDC42_GTPASE_CYCLE,0.5073549700617686,0.4972231419835573,0.010131828078211225
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX,0.4941843162297143,0.4941802101523256,4.106077388710272e-06
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,0.5283229827334519,0.53144943217877,-0.003126449445318147
REACTOME_CELLULAR_HEXOSE_TRANSPORT,0.49248957384829456,0.4924912162792501,-1.6424309555174155e-06
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0.5542209161611265,0.5010383448500592,0.053182571311067295
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.48012445027835926,0.5139767589450075,-0.033852308666648234
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.5800291728586314,0.5590757778224519,0.020953395036179545
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.5284984764810456,0.5384161315626613,-0.009917655081615684
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.44399638927978746,0.4497588582871153,-0.005762469007327853
REACTOME_CELLULAR_SENESCENCE,0.474874583972239,0.5053258287378115,-0.030451244765572538
REACTOME_CELL_CELL_COMMUNICATION,0.4522436920796724,0.43171289452833983,0.02053079755133258
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.3919428250075223,0.3916862772922752,0.00025654771524713516
REACTOME_CELL_CYCLE,0.47057010092409735,0.4608705606733704,0.009699540250726946
REACTOME_CELL_CYCLE_CHECKPOINTS,0.491208231338371,0.4929878052786417,-0.001779573940270729
REACTOME_CELL_CYCLE_MITOTIC,0.4723980444560072,0.46731899096925766,0.00507905348674953
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,0.49097796251841164,0.5026567963135966,-0.011678833795184973
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,0.3910437583024885,0.3910437583024885,0.0
REACTOME_CELL_JUNCTION_ORGANIZATION,0.39159208387697797,0.3916862772922752,-9.419341529720571e-05
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.47087493610943587,0.45579380658995855,0.015081129519477321
REACTOME_CGMP_EFFECTS,0.49938334929776224,0.49938400627014445,-6.569723822180684e-07
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,0.5265086713784726,0.5345110877228944,-0.008002416344421781
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.6238922624420715,0.6070498720874772,0.01684239035459434
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,,,
REACTOME_CHL1_INTERACTIONS,0.4975549130365658,0.49755984032943223,-4.927292866441224e-06
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.4750437543606542,0.47492221446994815,0.0001215398907060683
REACTOME_CHOLINE_CATABOLISM,,,
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.5295364928449138,0.5093148829209518,0.020221609923961936
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0.5215056624449622,0.49571309096308214,0.025792571481880078
REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION,0.49837235092311183,0.49837235092311183,0.0
REACTOME_CHROMATIN_MODIFYING_ENZYMES,0.4603361136404548,0.4336776525588417,0.026658461081613072
