train,val,recon,beta,lr
330.98635903635335,335.23737817085987,322.6610319900899,1.0,0.0005626666167821524
330.7468468450731,335.07106949053514,322.35298052539457,1.0,0.0005470541566592573
330.3818071919103,334.93795862941874,321.9561489549693,1.0,0.000531395259764657
330.0730206889491,334.72598483038286,321.8502928821753,1.0,0.0005157053795390644
330.1345000236265,334.4364949667949,321.4822968796998,1.0,0.0005000000000000002
329.64012569304435,334.49168951620084,321.3633004510294,1.0,0.00048429462046093607
329.5448171307964,334.4131554384241,321.2984375989425,1.0,0.0004686047402353435
329.3027263026084,334.01959626759196,320.66104112371966,1.0,0.000452945843340743
329.0997592064642,333.9207547668024,320.70438442056303,1.0,0.00043733338321784806
328.8325451266381,333.92259463974045,320.500766847682,1.0,0.0004217827674798847
328.6239133773311,333.93381426810254,320.5128155832957,1.0,0.00040630934270713783
328.40371802545366,333.5226346929023,320.1381181618363,1.0,0.000390928379301729
328.28192079605594,333.4529819229574,319.8694250970626,1.0,0.0003756550564175727
327.87754693800406,333.15728492620866,319.51481129067525,1.0,0.00036050444698038553
327.734325187437,333.2793614659024,319.4584385648687,1.0,0.00034549150281252655
327.80701116746474,332.82013072407113,319.004637744289,1.0,0.0003306310398773544
327.47449360509074,332.81370301715265,318.97488065060634,1.0,0.00031593772365766127
327.59994132749495,332.9275795918226,319.0408251483148,1.0,0.0003014260546826097
327.0938726609753,332.737649854604,318.91243051762757,1.0,0.0002871103542174637
327.0517081968246,332.52875624698225,318.7123438501793,1.0,0.0002730047501302267
327.0069739557082,332.489768293974,318.38330117702003,1.0,0.00025912316294914234
326.44984071793095,332.50088735965005,318.2487867917696,1.0,0.0002454792921248144
326.4481654013357,332.23161684169594,318.08860900322355,1.0,0.00023208660251050164
326.3945231776084,332.281509668414,318.0205865336286,1.0,0.00021895831107393473
326.3066414125504,331.98177453749327,317.7175318508283,1.0,0.00020610737385376356
325.96993486958166,332.12561203976895,317.7792100838736,1.0,0.00019354647317351177
325.91947612147175,331.8530090950422,317.63718863412845,1.0,0.0001812880051256552
325.7031015703755,331.8971520575588,317.46403709651247,1.0,0.00016934406733817422
325.79507288778984,331.77389052679956,317.39643087184174,1.0,0.0001577264470356557
325.4924723963584,331.4116585311194,317.0238365227449,1.0,0.00014644660940672634
325.44969128024195,331.61379602928895,317.0416483808554,1.0,0.0001355156862892944
325.30665027249245,331.4337433139604,317.0147215992967,1.0,0.00012494446518477025
325.0807625063004,331.63057263962764,317.17898638105925,1.0,0.00011474337861210548
325.08267999464465,331.32790629996595,316.6482204634368,1.0,0.00010492249381215483
325.1046420189642,331.2550264460941,316.7500302702219,1.0,9.549150281252637e-05
324.727107484879,331.2096132535461,316.73859742076684,1.0,8.645971286271918e-05
324.60309645129786,331.2761149335898,316.6045432356474,1.0,7.78360372489926e-05
324.6824886198967,331.0612991657663,316.4163578300128,1.0,6.962898649802815e-05
324.42852330361643,331.12470810106583,316.50025704025376,1.0,6.184665997806824e-05
324.5099696005544,331.20727061046534,316.5156077901885,1.0,5.449673790581613e-05
324.3663782919607,331.1035687509399,316.4254906558701,1.0,4.758647376699034e-05
324.408541968561,330.91324674380223,316.2164506257124,1.0,4.112268715800956e-05
324.39914491714967,331.1501191205891,316.36337322324,1.0,3.511175705587434e-05
324.31519322549144,330.8009414564633,316.1455838374454,1.0,2.9559615522887284e-05
324.26381028698336,330.80013272518323,316.10280855714126,1.0,2.447174185242324e-05
324.4450181530368,330.6418381092879,315.8901539842167,1.0,1.9853157161528526e-05
324.22049796811996,330.96106358366774,316.10690700913636,1.0,1.570841943568452e-05
324.00057077715473,330.7712428068801,316.20308477368883,1.0,1.204161903062634e-05
324.1294447375882,330.78058779019835,316.1284329152518,1.0,8.85637463565564e-06
324.3621007119456,330.9600612219102,316.20252415310165,1.0,6.155829702431171e-06
324.20882528981855,330.8879124232701,316.2271073330741,1.0,3.942649342761118e-06
323.9826414046749,331.1376703542537,316.19071923654974,1.0,2.2190176984600023e-06
323.9472575526084,330.8352387618632,316.20831452189003,1.0,9.866357858642206e-07
324.11070891349544,331.2688121420755,316.5277109070752,1.0,2.467198171342e-07
