,unit_auc,naive_auc,diff
REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,0.5138330462364024,0.5138330462364024,0.0
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.48635796848372087,0.48596887659036586,0.00038909189335500916
REACTOME_ARACHIDONATE_PRODUCTION_FROM_DAG,,,
REACTOME_ARACHIDONIC_ACID_METABOLISM,0.4353475942328337,0.44058497806369223,-0.005237383830858533
REACTOME_ARMS_MEDIATED_ACTIVATION,0.4957135015708209,0.4957135015708209,0.0
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,0.5571140582892177,0.5571140582892177,0.0
REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,0.5588933037432973,0.48054105289021865,0.07835225085307862
REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM,0.5011966751941682,0.5011588992821919,3.777591197628993e-05
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS,0.4872414320946776,0.487945213759104,-0.0007037816644264172
REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES,0.49979584583223285,0.49979584583223285,0.0
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.5154081375227147,0.514265169820791,0.0011429677019237916
REACTOME_ASSEMBLY_OF_THE_HIV_VIRION,0.5602065094137572,0.5481701183995626,0.012036391014194514
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,0.49377379061239024,0.49354861332839295,0.00022517728399729098
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.4775854162642711,0.4767752050739291,0.0008102111903419695
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.5409460500849466,0.5319070955645167,0.00903895452042991
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.5878226719855152,0.5640483196617381,0.023774352323777115
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONES,0.526202768613013,0.5290017994473548,-0.0027990308343418535
REACTOME_ATF6_ATF6_ALPHA_ACTIVATES_CHAPERONE_GENES,0.5396731660944436,0.5290017994473548,0.010671366647088787
REACTOME_ATTACHMENT_AND_ENTRY,0.5262510560831044,0.5262509739615566,8.212154778419745e-08
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,0.45475381930894393,0.4634780840583024,-0.008724264749358446
REACTOME_ATTENUATION_PHASE,0.5852644215292477,0.5765991200511913,0.008665301478056442
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,0.45275637690242787,0.5798416072435147,-0.12708523034108687
REACTOME_AURKA_ACTIVATION_BY_TPX2,0.48564162222248497,0.48425902384415564,0.001382598378329325
REACTOME_AUTOPHAGY,0.5183273121814506,0.5065077220533803,0.011819590128070212
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,0.44092898522731905,0.44023949271220536,0.0006894925151136877
REACTOME_BASE_EXCISION_REPAIR,0.4767824317701333,0.48009767865378483,-0.0033152468836515347
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,0.4816230864036937,0.48141531888782463,0.00020776751586909503
REACTOME_BASIGIN_INTERACTIONS,0.5076322124070548,0.5072838528013959,0.0003483596056589322
REACTOME_BBSOME_MEDIATED_CARGO_TARGETING_TO_CILIUM,0.4862105603054659,0.4858961990205856,0.00031436128488027126
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.49520738647188756,0.49078842598614836,0.004418960485739198
REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE,0.5003915555397882,0.5003915555397882,0.0
REACTOME_BETA_DEFENSINS,0.5721861544384398,0.5721891108141597,-2.956375719898041e-06
REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA,0.4989860452496298,0.49898489554796094,1.149701668867742e-06
REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA,0.49645546975496246,0.49635938754406644,9.60822108960202e-05
REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA,0.4977543862761097,0.4977543862761097,0.0
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA,0.4977543862761097,0.4977543862761097,0.0
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,0.4963400068587917,0.49635938754406644,-1.938068527473913e-05
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA,0.5020063115336758,0.5020033551579559,2.956375719898041e-06
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,0.4917261719401839,0.49177856548766397,-5.239354748004521e-05
REACTOME_BH3_ONLY_PROTEINS_ASSOCIATE_WITH_AND_INACTIVATE_ANTI_APOPTOTIC_BCL_2_MEMBERS,0.5520873162284003,0.5464966454990163,0.0055906707293840174
REACTOME_BICARBONATE_TRANSPORTERS,0.4943065130928026,0.4943175173802044,-1.1004287401805701e-05
REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM,0.5085896675325563,0.5083687605690432,0.00022090696351306782
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,0.41119819280037107,0.426904020933768,-0.015705828133396937
REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS,0.49625731046018295,0.4939574143932138,0.002299896066969176
REACTOME_BIOLOGICAL_OXIDATIONS,0.511910662924552,0.4612667971413818,0.050643865783170205
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS,0.5014119978924326,0.5014119978924326,0.0
REACTOME_BIOSYNTHESIS_OF_MARESINS,0.4999582822537307,0.4999582822537307,0.0
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS,,,
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,0.5048998642695058,0.5057217367196318,-0.0008218724501259933
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.48214751460778094,0.48070841660458286,0.0014390980031980805
REACTOME_BIOTIN_TRANSPORT_AND_METABOLISM,0.49837235092311183,0.49837235092311183,0.0
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,0.4943825576460416,0.4943329562311859,4.9601414855715564e-05
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,0.4926696664025638,0.49248735656650466,0.00018230983605915796
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,0.4861893729461401,0.4863079564611263,-0.00011858351498617026
REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION,0.5545032500423747,0.5498825990353018,0.0046206510070728735
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.493479056377428,0.49301950419608254,0.0004595521813454684
REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS,0.5167817025307889,0.5171307191088301,-0.0003490165780412058
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,0.4029690388625443,0.4107452924643954,-0.00777625360185108
REACTOME_CA2_ACTIVATED_K_CHANNELS,0.5001995553610916,0.5001995553610916,0.0
REACTOME_CA2_PATHWAY,0.4836218427549742,0.48119515101824145,0.0024266917367327667
REACTOME_CALCINEURIN_ACTIVATES_NFAT,0.4986801424841702,0.4986716018432017,8.540640968501823e-06
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS,0.49101885904920334,0.4910260857454075,-7.226696204176708e-06
REACTOME_CALNEXIN_CALRETICULIN_CYCLE,0.5421690862959503,0.5411463445399682,0.0010227417559820484
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,0.49998168689484634,0.49998168689484634,0.0
REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN,0.4810647420003758,0.4825821839601507,-0.001517441959774879
REACTOME_CARDIAC_CONDUCTION,0.4866207574365989,0.4868359158917678,-0.00021515845516889565
REACTOME_CARGO_CONCENTRATION_IN_THE_ER,0.5637558027085657,0.5509473049021965,0.012808497806369279
REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.502663530280514,0.5136492582124832,-0.01098572793196917
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,0.4849168995633762,0.48524472878209146,-0.0003278292187152698
REACTOME_CARNITINE_METABOLISM,0.49715251745247135,0.4971300161483812,2.2501304090150054e-05
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.6079561654887152,0.6607843823211359,-0.05282821683242067
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND,0.5193017664673413,0.5196534109349111,-0.000351644467569856
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.6136923556007552,0.6515595867380928,-0.03786723113733759
REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS,0.5304466459588973,0.5303152514824583,0.00013139447643906177
REACTOME_CATION_COUPLED_CHLORIDE_COTRANSPORTERS,0.4991853542460782,0.49918289059964494,2.4636464332483676e-06
REACTOME_CA_DEPENDENT_EVENTS,0.4967396924318096,0.49668335705003636,5.63353817732426e-05
REACTOME_CD163_MEDIATING_AN_ANTI_INFLAMMATORY_RESPONSE,0.5024135522890889,0.5024137165321844,-1.642430954573726e-07
REACTOME_CD209_DC_SIGN_SIGNALING,0.5035961025770399,0.4976628207503413,0.005933281826698611
REACTOME_CD22_MEDIATED_BCR_REGULATION,0.48768086449681836,0.4876076120762036,7.325242061473336e-05
REACTOME_CD28_CO_STIMULATION,0.4720058319438367,0.48012157602418704,-0.008115744080350318
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,0.46801554593747985,0.47776255244282034,-0.009747006505340494
REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,0.4544272219134452,0.4549380179406019,-0.0005107960271567014
REACTOME_CDC42_GTPASE_CYCLE,0.5155935679775894,0.4972231419835573,0.018370425994032047
REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX,0.49418727260543416,0.4941802101523256,7.062453108552802e-06
REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX,0.5370659711957029,0.53144943217877,0.00561653901693282
REACTOME_CELLULAR_HEXOSE_TRANSPORT,0.492406795328138,0.4924912162792501,-8.442095111205195e-05
REACTOME_CELLULAR_RESPONSES_TO_STIMULI,0.5735184123079833,0.5010383448500592,0.07248006745792412
REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,0.49820498720874773,0.5139767589450075,-0.015771771736259765
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS,0.5921195177297137,0.5590757778224519,0.03304373990726184
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.5359935459033173,0.5384161315626613,-0.0024225856593440565
REACTOME_CELLULAR_RESPONSE_TO_STARVATION,0.4364604233267242,0.4497588582871153,-0.013298434960391126
REACTOME_CELLULAR_SENESCENCE,0.4834029067086078,0.5053258287378115,-0.021922922029203706
REACTOME_CELL_CELL_COMMUNICATION,0.45216042083022917,0.43171289452833983,0.02044752630188934
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.3909908720257218,0.3916862772922752,-0.0006954052665533728
REACTOME_CELL_CYCLE,0.4704030656959242,0.4608705606733704,0.009532505022553817
REACTOME_CELL_CYCLE_CHECKPOINTS,0.49449563901732696,0.4929878052786417,0.001507833738685238
REACTOME_CELL_CYCLE_MITOTIC,0.4988394582868525,0.46731899096925766,0.031520467317594836
REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE,0.49544898806543974,0.5026567963135966,-0.007207808248156866
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,0.3910436761809407,0.3910437583024885,-8.212154778419745e-08
REACTOME_CELL_JUNCTION_ORGANIZATION,0.39167888635297543,0.3916862772922752,-7.390939299745103e-06
REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL,0.46745260272748657,0.45579380658995855,0.011658796137528016
REACTOME_CGMP_EFFECTS,0.49938302081157115,0.49938400627014445,-9.85458573299347e-07
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY,0.5316337129319758,0.5345110877228944,-0.002877374790918541
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.6632625642683233,0.6070498720874772,0.056212692180846124
REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX,,,
REACTOME_CHL1_INTERACTIONS,0.4975549130365658,0.49755984032943223,-4.927292866441224e-06
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.4748837815855898,0.47492221446994815,-3.843288435834147e-05
REACTOME_CHOLINE_CATABOLISM,,,
REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS,0.5305817359049859,0.5093148829209518,0.02126685298403408
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM,0.525544728650697,0.49571309096308214,0.029831637687614876
REACTOME_CHREBP_ACTIVATES_METABOLIC_GENE_EXPRESSION,0.4983703800059653,0.49837235092311183,-1.970917146543183e-06
REACTOME_CHROMATIN_MODIFYING_ENZYMES,0.4579736409540816,0.4336776525588417,0.024295988395239887
