pathway,n_genes,corr,abs_corr,sign
REACTOME_HIV_LIFE_CYCLE,32,0.6481575965881348,0.6481575965881348,1
REACTOME_HIV_TRANSCRIPTION_ELONGATION,10,0.9291000962257385,0.9291000962257385,1
REACTOME_HIV_TRANSCRIPTION_INITIATION,12,0.8497145771980286,0.8497145771980286,1
REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE,12,0.7449406385421753,0.7449406385421753,1
REACTOME_HOMOLOGY_DIRECTED_REPAIR,28,0.6720643639564514,0.6720643639564514,1
REACTOME_HORMONE_LIGAND_BINDING_RECEPTORS,0,,,0
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,24,0.7516937255859375,0.7516937255859375,1
REACTOME_HSF1_ACTIVATION,15,0.9013217091560364,0.9013217091560364,1
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,16,0.8556731939315796,0.8556731939315796,1
REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR_IN_THE_PRESENCE_OF_LIGAND,12,0.8322880864143372,0.8322880864143372,1
REACTOME_HS_GAG_BIOSYNTHESIS,3,,,0
REACTOME_HS_GAG_DEGRADATION,4,,,0
REACTOME_HUR_ELAVL1_BINDS_AND_STABILIZES_MRNA,0,,,0
REACTOME_HYALURONAN_BIOSYNTHESIS_AND_EXPORT,2,,,0
REACTOME_HYALURONAN_METABOLISM,3,,,0
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,1,,,0
REACTOME_HYDROLYSIS_OF_LPC,0,,,0
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID,2,,,0
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1,5,,,0
REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS,4,,,0
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,42,0.7554873824119568,0.7554873824119568,1
REACTOME_INACTIVATION_OF_CDC42_AND_RAC1,1,,,0
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,5,,,0
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,2,,,0
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS,6,,,0
REACTOME_INFECTIOUS_DISEASE,158,0.7498255372047424,0.7498255372047424,1
REACTOME_INFLAMMASOMES,7,,,0
REACTOME_INFLUENZA_INFECTION,23,0.8389623165130615,0.8389623165130615,1
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,8,,,0
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,4,,,0
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,8,,,0
REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT,7,,,0
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,5,,,0
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,2,,,0
REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL,2,,,0
REACTOME_INNATE_IMMUNE_SYSTEM,212,0.8653098940849304,0.8653098940849304,1
REACTOME_INOSITOL_PHOSPHATE_METABOLISM,13,0.6972149014472961,0.6972149014472961,1
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,5,,,0
REACTOME_INSULIN_PROCESSING,4,,,0
REACTOME_INSULIN_RECEPTOR_RECYCLING,5,,,0
REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE,11,0.7158313393592834,0.7158313393592834,1
REACTOME_INTEGRATION_OF_ENERGY_METABOLISM,24,0.7829890847206116,0.7829890847206116,1
REACTOME_INTEGRATION_OF_PROVIRUS,1,,,0
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,18,0.6284529566764832,0.6284529566764832,1
REACTOME_INTEGRIN_SIGNALING,4,,,0
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,9,,,0
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,11,0.8914771676063538,0.8914771676063538,1
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,6,,,0
REACTOME_INTERACTION_WITH_CUMULUS_CELLS_AND_THE_ZONA_PELLUCIDA,1,,,0
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,10,0.6627209782600403,0.6627209782600403,1
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING,18,0.948235809803009,0.948235809803009,1
REACTOME_INTERFERON_GAMMA_SIGNALING,24,0.9043667912483215,0.9043667912483215,1
REACTOME_INTERFERON_SIGNALING,49,0.9192168712615967,0.9192168712615967,1
REACTOME_INTERLEUKIN_10_SIGNALING,19,0.8802743554115295,0.8802743554115295,1
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,11,0.5179668664932251,0.5179668664932251,1
REACTOME_INTERLEUKIN_12_SIGNALING,9,,,0
REACTOME_INTERLEUKIN_15_SIGNALING,3,,,0
REACTOME_INTERLEUKIN_17_SIGNALING,15,0.8176594376564026,0.8176594376564026,1
REACTOME_INTERLEUKIN_18_SIGNALING,2,,,0
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,29,0.7075951099395752,0.7075951099395752,1
REACTOME_INTERLEUKIN_1_PROCESSING,1,,,0
REACTOME_INTERLEUKIN_1_SIGNALING,19,0.7475959062576294,0.7475959062576294,1
REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING,5,,,0
REACTOME_INTERLEUKIN_21_SIGNALING,2,,,0
REACTOME_INTERLEUKIN_23_SIGNALING,2,,,0
REACTOME_INTERLEUKIN_27_SIGNALING,1,,,0
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,14,0.8034006953239441,0.8034006953239441,1
REACTOME_INTERLEUKIN_2_SIGNALING,6,,,0
REACTOME_INTERLEUKIN_35_SIGNALLING,2,,,0
REACTOME_INTERLEUKIN_36_PATHWAY,3,,,0
REACTOME_INTERLEUKIN_37_SIGNALING,5,,,0
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,16,0.7474074959754944,0.7474074959754944,1
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,38,0.672231137752533,0.672231137752533,1
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,6,,,0
REACTOME_INTERLEUKIN_6_SIGNALING,2,,,0
REACTOME_INTERLEUKIN_7_SIGNALING,6,,,0
REACTOME_INTERLEUKIN_9_SIGNALING,1,,,0
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,9,,,0
REACTOME_INTESTINAL_ABSORPTION,1,,,0
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,63,0.6831713914871216,0.6831713914871216,1
REACTOME_INTRAFLAGELLAR_TRANSPORT,15,0.7867658734321594,0.7867658734321594,1
REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,42,0.8498236536979675,0.8498236536979675,1
REACTOME_INTRA_GOLGI_TRAFFIC,10,0.8459004759788513,0.8459004759788513,1
REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS,10,0.6674948334693909,0.6674948334693909,1
REACTOME_INTRINSIC_PATHWAY_OF_FIBRIN_CLOT_FORMATION,5,,,0
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,9,,,0
REACTOME_IONOTROPIC_ACTIVITY_OF_KAINATE_RECEPTORS,2,,,0
REACTOME_ION_CHANNEL_TRANSPORT,26,0.5431914329528809,0.5431914329528809,1
REACTOME_ION_HOMEOSTASIS,9,,,0
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES,10,0.7447089552879333,0.7447089552879333,1
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX,4,,,0
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX,3,,,0
REACTOME_IRAK4_DEFICIENCY_TLR2_4,6,,,0
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,12,0.8299760222434998,0.8299760222434998,1
REACTOME_IRF3_MEDIATED_ACTIVATION_OF_TYPE_1_IFN,1,,,0
REACTOME_IRF3_MEDIATED_INDUCTION_OF_TYPE_I_IFN,1,,,0
REACTOME_IRON_UPTAKE_AND_TRANSPORT,15,0.6909606456756592,0.6909606456756592,1
REACTOME_IRS_ACTIVATION,1,,,0
REACTOME_IRS_MEDIATED_SIGNALLING,11,0.7373294830322266,0.7373294830322266,1
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,4,,,0
REACTOME_JOSEPHIN_DOMAIN_DUBS,4,,,0
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,4,,,0
REACTOME_KERATAN_SULFATE_DEGRADATION,0,,,0
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,4,,,0
REACTOME_KERATINIZATION,8,,,0
REACTOME_KETONE_BODY_METABOLISM,3,,,0
REACTOME_KILLING_MECHANISMS,3,,,0
REACTOME_KINESINS,16,0.7291723489761353,0.7291723489761353,1
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,3,,,0
REACTOME_L1CAM_INTERACTIONS,22,0.7501538395881653,0.7501538395881653,1
REACTOME_LAGGING_STRAND_SYNTHESIS,10,0.8115249276161194,0.8115249276161194,1
REACTOME_LAMININ_INTERACTIONS,2,,,0
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,9,,,0
REACTOME_LDL_CLEARANCE,3,,,0
REACTOME_LDL_REMODELING,0,,,0
REACTOME_LECTIN_PATHWAY_OF_COMPLEMENT_ACTIVATION,1,,,0
REACTOME_LEISHMANIA_INFECTION,55,0.7103413343429565,0.7103413343429565,1
REACTOME_LEUKOTRIENE_RECEPTORS,3,,,0
REACTOME_LGI_ADAM_INTERACTIONS,2,,,0
REACTOME_LIGAND_RECEPTOR_INTERACTIONS,0,,,0
REACTOME_LINOLEIC_ACID_LA_METABOLISM,1,,,0
REACTOME_LIPID_PARTICLE_ORGANIZATION,4,,,0
REACTOME_LIPOPHAGY,2,,,0
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,2,,,0
REACTOME_LONG_TERM_POTENTIATION,5,,,0
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,3,,,0
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER,2,,,0
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX,3,,,0
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,0,,,0
REACTOME_LTC4_CYSLTR_MEDIATED_IL4_PRODUCTION,2,,,0
REACTOME_LYSINE_CATABOLISM,2,,,0
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,2,,,0
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,4,,,0
REACTOME_MAP2K_AND_MAPK_ACTIVATION,8,,,0
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,5,,,0
REACTOME_MAPK1_ERK2_ACTIVATION,1,,,0
REACTOME_MAPK3_ERK1_ACTIVATION,2,,,0
REACTOME_MAPK6_MAPK4_SIGNALING,17,0.8217262625694275,0.8217262625694275,1
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,70,0.6750600934028625,0.6750600934028625,1
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,9,,,0
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,2,,,0
REACTOME_MATURATION_OF_PROTEIN_3A,5,,,0
REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN,1,,,0
REACTOME_MATURATION_OF_SARS_COV_1_SPIKE_PROTEIN,1,,,0
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN,4,,,0
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,10,0.6392388343811035,0.6392388343811035,1
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,3,,,0
REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS,1,,,0
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS,0,,,0
REACTOME_MEIOSIS,22,0.5854682326316833,0.5854682326316833,1
REACTOME_MEIOTIC_RECOMBINATION,6,,,0
REACTOME_MEIOTIC_SYNAPSIS,16,0.6523317694664001,0.6523317694664001,1
REACTOME_MELANIN_BIOSYNTHESIS,0,,,0
REACTOME_MEMBRANE_TRAFFICKING,122,0.5724689364433289,0.5724689364433289,1
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,4,,,0
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES,0,,,0
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,58,0.6307497024536133,0.6307497024536133,1
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,3,,,0
REACTOME_METABOLISM_OF_CARBOHYDRATES,55,0.7020692229270935,0.7020692229270935,1
REACTOME_METABOLISM_OF_COFACTORS,8,,,0
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,7,,,0
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,1,,,0
REACTOME_METABOLISM_OF_INGESTED_SEMET_SEC_MESEC_INTO_H2SE,1,,,0
REACTOME_METABOLISM_OF_LIPIDS,166,0.7497447729110718,0.7497447729110718,1
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,3,,,0
REACTOME_METABOLISM_OF_NUCLEOTIDES,26,0.6136255860328674,0.6136255860328674,1
REACTOME_METABOLISM_OF_POLYAMINES,8,,,0
REACTOME_METABOLISM_OF_PORPHYRINS,4,,,0
REACTOME_METABOLISM_OF_RNA,150,0.8548498749732971,0.8548498749732971,1
REACTOME_METABOLISM_OF_STEROIDS,31,0.7360308170318604,0.7360308170318604,1
REACTOME_METABOLISM_OF_STEROID_HORMONES,2,,,0
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,40,0.7604820728302002,0.7604820728302002,1
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,25,0.7310315370559692,0.7310315370559692,1
REACTOME_METALLOPROTEASE_DUBS,3,,,0
REACTOME_METALLOTHIONEINS_BIND_METALS,3,,,0
REACTOME_METAL_ION_SLC_TRANSPORTERS,6,,,0
REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS,3,,,0
REACTOME_METHIONINE_SALVAGE_PATHWAY,2,,,0
REACTOME_METHYLATION,0,,,0
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,1,,,0
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,3,,,0
REACTOME_MET_ACTIVATES_PTPN11,0,,,0
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1,1,,,0
REACTOME_MET_ACTIVATES_RAS_SIGNALING,1,,,0
REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS,1,,,0
REACTOME_MET_PROMOTES_CELL_MOTILITY,5,,,0
REACTOME_MET_RECEPTOR_ACTIVATION,1,,,0
REACTOME_MET_RECEPTOR_RECYCLING,1,,,0
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,32,0.8964161276817322,0.8964161276817322,1
REACTOME_MICRORNA_MIRNA_BIOGENESIS,7,,,0
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS,0,,,0
REACTOME_MIRO_GTPASE_CYCLE,3,,,0
REACTOME_MISCELLANEOUS_SUBSTRATES,0,,,0
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,6,,,0
REACTOME_MISMATCH_REPAIR,5,,,0
REACTOME_MITOCHONDRIAL_BIOGENESIS,16,0.7474338412284851,0.7474338412284851,1
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,5,,,0
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,5,,,0
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,3,,,0
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS,1,,,0
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,5,,,0
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,15,0.8957015872001648,0.8957015872001648,1
REACTOME_MITOCHONDRIAL_TRANSLATION,24,0.8917204141616821,0.8917204141616821,1
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,6,,,0
REACTOME_MITOCHONDRIAL_UNCOUPLING,0,,,0
REACTOME_MITOPHAGY,6,,,0
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,39,0.6962782740592957,0.6962782740592957,1
REACTOME_MITOTIC_G2_G2_M_PHASES,42,0.6286928057670593,0.6286928057670593,1
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,54,0.7504956126213074,0.7504956126213074,1
REACTOME_MITOTIC_PROMETAPHASE,58,0.7787207961082458,0.7787207961082458,1
REACTOME_MITOTIC_PROPHASE,22,0.7402920722961426,0.7402920722961426,1
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,32,0.7717826962471008,0.7717826962471008,1
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,4,,,0
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM,3,,,0
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,6,,,0
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS,4,,,0
REACTOME_MRNA_CAPPING,7,,,0
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,8,,,0
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,5,,,0
REACTOME_MRNA_EDITING,5,,,0
REACTOME_MRNA_EDITING_C_TO_U_CONVERSION,4,,,0
REACTOME_MRNA_SPLICING,44,0.8673685193061829,0.8673685193061829,1
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,14,0.8113687634468079,0.8113687634468079,1
REACTOME_MTORC1_MEDIATED_SIGNALLING,4,,,0
REACTOME_MTOR_SIGNALLING,7,,,0
REACTOME_MUCOPOLYSACCHARIDOSES,1,,,0
REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS,1,,,0
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,0,,,0
REACTOME_MUSCLE_CONTRACTION,27,0.6051621437072754,0.6051621437072754,1
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,24,0.7186762690544128,0.7186762690544128,1
REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA,5,,,0
REACTOME_MYOGENESIS,3,,,0
REACTOME_M_PHASE,88,0.7395740747451782,0.7395740747451782,1
REACTOME_NADE_MODULATES_DEATH_SIGNALLING,2,,,0
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0,,,0
REACTOME_NCAM1_INTERACTIONS,6,,,0
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,13,0.7134605050086975,0.7134605050086975,1
REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION,1,,,0
REACTOME_NEDDYLATION,45,0.7568126916885376,0.7568126916885376,1
REACTOME_NEF_AND_SIGNAL_TRANSDUCTION,4,,,0
REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION,2,,,0
REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION,2,,,0
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION,2,,,0
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,5,,,0
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,14,0.829626739025116,0.829626739025116,1
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY,2,,,0
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,1,,,0
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,5,,,0
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,5,,,0
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,4,,,0
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,4,,,0
REACTOME_NEGATIVE_REGULATION_OF_FLT3,6,,,0
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,12,0.7718351483345032,0.7718351483345032,1
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,2,,,0
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,4,,,0
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,3,,,0
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_DVL_INTERACTING_PROTEINS,2,,,0
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,1,,,0
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,25,0.6310749650001526,0.6310749650001526,1
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,11,0.6337776780128479,0.6337776780128479,1
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,7,,,0
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,97,0.667194128036499,0.667194128036499,1
REACTOME_NETRIN_1_SIGNALING,13,0.6082139015197754,0.6082139015197754,1
REACTOME_NETRIN_MEDIATED_REPULSION_SIGNALS,0,,,0
REACTOME_NEUREXINS_AND_NEUROLIGINS,5,,,0
REACTOME_NEUROFASCIN_INTERACTIONS,0,,,0
REACTOME_NEURONAL_SYSTEM,53,0.6321346759796143,0.6321346759796143,1
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,3,,,0
REACTOME_NEUROTRANSMITTER_CLEARANCE,3,,,0
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,35,0.8256901502609253,0.8256901502609253,1
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,3,,,0
REACTOME_NEUTROPHIL_DEGRANULATION,94,0.9077176451683044,0.9077176451683044,1
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10,3,,,0
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,4,,,0
REACTOME_NGF_INDEPENDANT_TRKA_ACTIVATION,0,,,0
REACTOME_NGF_STIMULATED_TRANSCRIPTION,11,0.6936081647872925,0.6936081647872925,1
REACTOME_NICOTINAMIDE_SALVAGING,1,,,0
REACTOME_NICOTINATE_METABOLISM,4,,,0
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,4,,,0
REACTOME_NOD1_2_SIGNALING_PATHWAY,9,,,0
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3,0,,,0
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,6,,,0
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,13,0.8397866487503052,0.8397866487503052,1
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,8,,,0
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,2,,,0
REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING,2,,,0
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,14,0.6888003349304199,0.6888003349304199,1
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,3,,,0
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,3,,,0
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,4,,,0
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,3,,,0
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,0,,,0
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,3,,,0
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,6,,,0
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,12,0.8685802817344666,0.8685802817344666,1
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS,1,,,0
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,1,,,0
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE,1,,,0
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS,2,,,0
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE,2,,,0
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,11,0.76015305519104,0.76015305519104,1
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,20,0.7639008164405823,0.7639008164405823,1
REACTOME_NRCAM_INTERACTIONS,1,,,0
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,4,,,0
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,12,0.6481140851974487,0.6481140851974487,1
REACTOME_NTRK2_ACTIVATES_RAC1,1,,,0
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,15,0.8574095964431763,0.8574095964431763,1
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,15,0.7702122926712036,0.7702122926712036,1
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,15,0.7669229507446289,0.7669229507446289,1
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,3,,,0
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,9,,,0
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,9,,,0
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,12,0.7667659521102905,0.7667659521102905,1
